Date	Close	Change	% Change
06/18/09	0.164908	-0.00214332	-1.283027258
06/19/09	0.165816	0.00090735	0.55021431
06/22/09	0.168785	0.00296965	1.790932856
06/23/09	0.168922	0.00013681	0.081055555
06/24/09	0.167647	-0.00127505	-0.754814581
06/25/09	0.170029	0.00238216	1.420936093
06/26/09	0.168384	-0.00164576	-0.96792678
06/29/09	0.169349	0.00096579	0.573565257
06/30/09	0.170019	0.00066978	0.395501797
07/01/09	0.168013	-0.00200615	-1.17995497
07/02/09	0.169958	0.0019448	1.157529132
07/03/09	0.169709	-0.00024927	-0.146665776
07/06/09	0.170100	0.00039165	0.230777961
07/07/09	0.169574	-0.00052597	-0.30921181
07/08/09	0.169972	0.00039749	0.234404679
07/09/09	0.169958	-1.404E-05	-0.008260196
07/10/09	0.170325	0.00036778	0.216395008
07/13/09	0.169896	-0.00042924	-0.252011604
07/14/09	0.166730	-0.00316616	-1.863584393
07/15/09	0.164068	-0.00266164	-1.596376515
07/16/09	0.163607	-0.00046121	-0.281108281
07/17/09	0.163356	-0.0002511	-0.153477316
07/20/09	0.162192	-0.00116411	-0.712620903
07/21/09	0.161272	-0.00092012	-0.567302845
07/22/09	0.160938	-0.00033435	-0.207320667
07/23/09	0.159450	-0.00148798	-0.924569752
07/24/09	0.158220	-0.00122969	-0.771209306
07/27/09	0.158271	5.123E-05	0.032378989
07/28/09	0.158822	0.0005513	0.34832634
07/29/09	0.159199	0.0003763	0.236931285
07/30/09	0.158453	-0.00074551	-0.468288941
07/31/09	0.158238	-0.00021491	-0.135629944
08/03/09	0.155999	-0.002239	-1.414954534
08/04/09	0.156423	0.00042364	0.271565321
08/05/09	0.156927	0.00050368	0.321998807
08/06/09	0.157213	0.00028588	0.182174318
08/07/09	0.159006	0.00179392	1.141079749
08/10/09	0.158551	-0.00045556	-0.286504155
08/11/09	0.161017	0.00246598	1.555324266
08/12/09	0.159266	-0.0017507	-1.087277579
08/13/09	0.158574	-0.00069172	-0.434317049
08/14/09	0.159836	0.00126141	0.795468777
08/17/09	0.162364	0.00252795	1.581591562
08/18/09	0.161723	-0.0006406	-0.394546124
08/19/09	0.161389	-0.00033396	-0.20650101
08/20/09	0.160273	-0.00111667	-0.691911145
08/21/09	0.158142	-0.0021305	-1.329298124
08/24/09	0.157130	-0.00101236	-0.640158642
08/25/09	0.157967	0.00083748	0.532986478
08/26/09	0.160714	0.00274633	1.738544788
08/27/09	0.160927	0.00021302	0.132546426
08/28/09	0.158607	-0.00231977	-1.441508833
08/31/09	0.160784	0.00217709	1.372633889
09/01/09	0.160313	-0.00047111	-0.293008302
09/02/09	0.161850	0.00153767	0.959168994
09/03/09	0.161972	0.00012163	0.075149644
09/04/09	0.159693	-0.0022795	-1.407341749
09/07/09	0.157585	-0.00210723	-1.319554521
09/08/09	0.157100	-0.00048534	-0.30798558
09/09/09	0.157546	0.00044602	0.283908411
09/10/09	0.158433	0.00088667	0.562800777
09/11/09	0.157263	-0.00116951	-0.738174865
09/14/09	0.159045	0.0017815	1.132814721
09/15/09	0.158364	-0.00068093	-0.42813766
09/16/09	0.156663	-0.00170075	-1.073951854
09/17/09	0.155292	-0.00137109	-0.875184536
09/18/09	0.156798	0.00150597	0.969767445
09/21/09	0.158598	0.00180018	1.148089795
09/22/09	0.156733	-0.00186509	-1.175985678
09/23/09	0.157191	0.00045784	0.292114746
09/24/09	0.159026	0.0018349	1.167307724
09/25/09	0.159471	0.00044535	0.280049127
09/28/09	0.159795	0.00032392	0.203121545
09/29/09	0.159381	-0.00041444	-0.259357399
09/30/09	0.157230	-0.00215038	-1.349211478
10/01/09	0.157215	-1.464E-05	-0.009311193
10/02/09	0.158519	0.00130379	0.829301288
10/05/09	0.157633	-0.00088629	-0.559105527
10/06/09	0.154879	-0.00275405	-1.747128044
10/07/09	0.155370	0.00049075	0.316860402
10/08/09	0.154791	-0.00057865	-0.372434313
10/09/09	0.152726	-0.00206454	-1.333759456
10/12/09	0.151625	-0.0011012	-0.721027505
10/13/09	0.151117	-0.00050832	-0.335247504
10/14/09	0.150670	-0.00044678	-0.295651772
10/15/09	0.150936	0.00026629	0.176737017
10/16/09	0.152370	0.00143359	0.949796895
10/19/09	0.151501	-0.00086934	-0.570545121
10/20/09	0.153607	0.00210653	1.390442145
10/21/09	0.152916	-0.00069175	-0.450336787
10/22/09	0.153180	0.00026497	0.173278695
10/23/09	0.153892	0.00071131	0.464360733
10/26/09	0.155511	0.00161951	1.05236933
10/27/09	0.155888	0.00037632	0.241988846
10/28/09	0.157553	0.00166488	1.06800014
10/29/09	0.156774	-0.00077893	-0.494393932
10/30/09	0.157774	0.00100015	0.637958299
11/02/09	0.157442	-0.00033146	-0.210085685
11/03/09	0.156583	-0.00085908	-0.545647655
11/04/09	0.155508	-0.00107563	-0.686938406
11/05/09	0.155523	1.562E-05	0.010044528
11/06/09	0.156563	0.00103946	0.668363434
11/09/09	0.154756	-0.00180665	-1.153947146
11/10/09	0.154099	-0.00065742	-0.424810725
11/11/09	0.153203	-0.00089531	-0.580998291
11/12/09	0.153583	0.00037978	0.247892913
11/13/09	0.153707	0.00012395	0.080705531
11/16/09	0.152922	-0.00078475	-0.510549358
11/17/09	0.155145	0.00222316	1.453784711
11/18/09	0.153450	-0.00169585	-1.093071473
11/19/09	0.156384	0.00293408	1.912081327
11/20/09	0.156822	0.0004385	0.280400211
11/23/09	0.154551	-0.00227094	-1.448099286
11/24/09	0.155167	0.00061618	0.398689936
11/25/09	0.153943	-0.00122431	-0.789025475
11/26/09	0.155189	0.00124629	0.809578607
11/27/09	0.155366	0.00017647	0.113712707
11/30/09	0.154421	-0.00094447	-0.607900799
12/01/09	0.152827	-0.00159391	-1.032182469
12/02/09	0.153136	0.00030823	0.201684999
12/03/09	0.154438	0.0013026	0.850618334
12/04/09	0.153860	-0.00057859	-0.374641621
12/07/09	0.153908	4.787E-05	0.031112767
12/08/09	0.155335	0.0014275	0.927504916
12/09/09	0.154483	-0.00085178	-0.548350198
12/10/09	0.154110	-0.00037287	-0.241365958
12/11/09	0.154505	0.00039486	0.256218935
12/14/09	0.155363	0.00085782	0.555204435
12/15/09	0.155236	-0.00012729	-0.081930667
12/16/09	0.155111	-0.00012448	-0.080187699
12/17/09	0.156584	0.00147277	0.949492397
12/18/09	0.156312	-0.00027184	-0.173606421
12/21/09	0.154924	-0.00138802	-0.887979143
12/22/09	0.155285	0.00036057	0.232739609
12/23/09	0.153696	-0.00158847	-1.022939917
12/24/09	0.153566	-0.00013011	-0.084653952
12/25/09	0.153562	-4.01E-06	-0.002611252
12/28/09	0.152767	-0.00079498	-0.517692539
12/29/09	0.152532	-0.00023551	-0.154162664
12/30/09	0.153986	0.0014542	0.953375593
12/31/09	0.153559	-0.00042651	-0.276979905
01/01/10	0.153561	1.73E-06	0.0011266
01/04/10	0.151663	-0.00189795	-1.235957383
01/05/10	0.151863	0.00019997	0.131851391
01/06/10	0.151500	-0.0003633	-0.239228558
01/07/10	0.151581	8.122E-05	0.053610618
01/08/10	0.151498	-8.344E-05	-0.055046455
01/11/10	0.150841	-0.00065676	-0.433511761
01/12/10	0.151660	0.00081944	0.54324803
01/13/10	0.151572	-8.855E-05	-0.058387066
01/14/10	0.150411	-0.00116089	-0.765901298
01/15/10	0.150625	0.00021388	0.142197179
01/18/10	0.150359	-0.00026587	-0.176511508
01/19/10	0.151104	0.00074549	0.495807131
01/20/10	0.153411	0.00230631	1.526302749
01/21/10	0.153549	0.00013857	0.090326181
01/22/10	0.154353	0.0008034	0.523219783
01/25/10	0.155202	0.00084958	0.550414946
01/26/10	0.155693	0.0004907	0.316168158
01/27/10	0.156215	0.00052228	0.335455202
01/28/10	0.155481	-0.00073468	-0.470299945
01/29/10	0.156076	0.00059554	0.383031907
02/01/10	0.156187	0.00011077	0.070971807
02/02/10	0.155283	-0.00090406	-0.578832415
02/03/10	0.155451	0.00016798	0.108176844
02/04/10	0.156740	0.0012895	0.829523177
02/05/10	0.156457	-0.00028289	-0.180483316
02/08/10	0.156481	2.38E-05	0.015211812
02/09/10	0.157206	0.00072511	0.463384857
02/10/10	0.156386	-0.00081992	-0.521556806
02/11/10	0.154859	-0.00152725	-0.97658779
02/12/10	0.154449	-0.00041011	-0.264827834
02/15/10	0.153695	-0.00075369	-0.487986357
02/16/10	0.152612	-0.00108299	-0.704634429
02/17/10	0.153095	0.00048297	0.316468573
02/18/10	0.152415	-0.00068053	-0.444514031
02/19/10	0.153125	0.00070979	0.465696397
02/22/10	0.152775	-0.00035003	-0.228591707
02/23/10	0.153764	0.00098939	0.647614579
02/24/10	0.154226	0.00046196	0.300434627
02/25/10	0.156142	0.00191612	1.242411616
02/26/10	0.154842	-0.0013002	-0.832703671
03/01/10	0.153319	-0.001523	-0.983584663
03/02/10	0.151271	-0.002048	-1.335778957
03/03/10	0.150730	-0.0005412	-0.357769028
03/04/10	0.151097	0.00036763	0.243900368
03/05/10	0.150421	-0.00067605	-0.447427189
03/08/10	0.150482	6.079E-05	0.040413197
03/09/10	0.150345	-0.00013697	-0.091020883
03/10/10	0.149782	-0.00056253	-0.374159483
03/11/10	0.150712	0.00092946	0.62053999
03/12/10	0.148920	-0.00179241	-1.189295524
03/15/10	0.149678	0.00075821	0.509140845
03/16/10	0.148676	-0.00100134	-0.668997408
03/17/10	0.148139	-0.00053691	-0.361126654
03/18/10	0.148526	0.00038604	0.260592282
03/19/10	0.148751	0.00022568	0.151946972
03/22/10	0.149320	0.00056914	0.382612091
03/23/10	0.149092	-0.00022784	-0.152584725
03/24/10	0.150395	0.0013023	0.873484699
03/25/10	0.149221	-0.0011733	-0.780146758
03/26/10	0.150630	0.00140837	0.943811843
03/29/10	0.149251	-0.00137842	-0.915104144
03/30/10	0.149316	6.439E-05	0.043141965
03/31/10	0.148632	-0.00068342	-0.457700999
04/01/10	0.147803	-0.00082905	-0.557785516
04/02/10	0.147805	2.05E-06	0.001386978
04/05/10	0.146968	-0.00083705	-0.566318957
04/06/10	0.146371	-0.00059722	-0.406359601
04/07/10	0.146837	0.00046576	0.318204826
04/08/10	0.147417	0.00058051	0.395343432
04/09/10	0.147255	-0.0001629	-0.110502559
04/12/10	0.146754	-0.00050032	-0.339765508
04/13/10	0.147438	0.00068341	0.465683499
04/14/10	0.146146	-0.00129141	-0.875902814
04/15/10	0.146345	0.00019868	0.135946078
04/16/10	0.148377	0.00203254	1.388870098
04/19/10	0.148847	0.00046979	0.316618299
04/20/10	0.146504	-0.00234295	-1.574063978
04/21/10	0.146181	-0.00032336	-0.220717161
04/22/10	0.146382	0.0002015	0.137842924
04/23/10	0.146869	0.00048691	0.332628831
04/26/10	0.146588	-0.00028095	-0.191292543
04/27/10	0.147345	0.00075701	0.516418973
04/28/10	0.148191	0.00084594	0.574120595
04/29/10	0.147123	-0.00106783	-0.720575413
04/30/10	0.148399	0.00127512	0.866700661
05/03/10	0.148640	0.00024175	0.162905871
05/04/10	0.149974	0.00133403	0.897488589
05/05/10	0.150550	0.00057571	0.383872283
05/06/10	0.151803	0.00125316	0.832387524
05/07/10	0.153816	0.0020125	1.325729367
05/10/10	0.150641	-0.00317484	-2.064054177
05/11/10	0.149780	-0.00086054	-0.571252599
05/12/10	0.148836	-0.00094407	-0.630302974
05/13/10	0.149104	0.00026739	0.179653778
05/14/10	0.151154	0.00205061	1.375291433
05/17/10	0.151376	0.00022173	0.146691182
05/18/10	0.151031	-0.00034487	-0.227823418
05/19/10	0.153602	0.00257052	1.701980135
05/20/10	0.156688	0.00308633	2.009307712
05/21/10	0.155601	-0.00108655	-0.69344817
05/24/10	0.155290	-0.0003111	-0.199933882
05/25/10	0.158278	0.0029881	1.924202111
05/26/10	0.155672	-0.0026064	-1.646718277
05/27/10	0.154344	-0.0013282	-0.853203954
05/28/10	0.153938	-0.00040535	-0.262627909
05/31/10	0.153686	-0.00025288	-0.164273406
06/01/10	0.153136	-0.00054954	-0.357574141
06/02/10	0.152982	-0.00015431	-0.100766593
06/03/10	0.152500	-0.00048182	-0.31495258
06/04/10	0.153783	0.00128258	0.841036396
06/07/10	0.154899	0.00111633	0.725914753
06/08/10	0.154682	-0.00021697	-0.140072053
06/09/10	0.152026	-0.00265569	-1.716872073
06/10/10	0.151139	-0.00088723	-0.583603391
06/11/10	0.151618	0.00047907	0.316973201
06/14/10	0.149759	-0.0018588	-1.225975565
06/15/10	0.150586	0.00082694	0.552179655
06/16/10	0.150030	-0.00055617	-0.369336706
06/17/10	0.151052	0.00102212	0.681277078
06/18/10	0.150113	-0.00093931	-0.621844963
06/21/10	0.149884	-0.00022903	-0.152571922
06/22/10	0.149818	-6.578E-05	-0.043887337
06/23/10	0.153309	0.00349067	2.329940328
06/24/10	0.153727	0.0004187	0.273109146
06/25/10	0.153314	-0.00041367	-0.269093266
06/28/10	0.152125	-0.00118842	-0.775155775
06/29/10	0.154574	0.00244907	1.609903364
06/30/10	0.156701	0.00212632	1.375596921
07/01/10	0.156880	0.00017884	0.114128421
07/02/10	0.157175	0.00029584	0.188577846
07/05/10	0.157487	0.0003116	0.198249916
07/06/10	0.154858	-0.00262935	-1.669566907
07/07/10	0.155204	0.0003466	0.223818527
07/08/10	0.153680	-0.00152435	-0.982157699
07/09/10	0.152307	-0.00137307	-0.893461309
07/12/10	0.153011	0.00070381	0.462100243
07/13/10	0.152259	-0.00075127	-0.490992159
07/14/10	0.152410	0.00015047	0.098824821
07/15/10	0.153640	0.00123041	0.807303783
07/16/10	0.155387	0.00174725	1.137234916
07/19/10	0.155702	0.00031481	0.202596799
07/20/10	0.155848	0.00014524	0.093280598
07/21/10	0.153809	-0.00203822	-1.307829769
07/22/10	0.153252	-0.00055708	-0.362188809
07/23/10	0.153282	3.008E-05	0.019627777
07/26/10	0.152172	-0.0011103	-0.724349873
07/27/10	0.152524	0.00035213	0.231402654
07/28/10	0.153002	0.00047826	0.313563541
07/29/10	0.152529	-0.00047364	-0.309563832
07/30/10	0.152022	-0.00050659	-0.332127593
08/02/10	0.150859	-0.00116299	-0.76501357
08/03/10	0.151211	0.00035155	0.233031937
08/04/10	0.150682	-0.0005285	-0.349512303
08/05/10	0.150083	-0.00059876	-0.397366112
08/06/10	0.151774	0.00169028	1.126226851
08/09/10	0.151742	-3.222E-05	-0.021228972
08/10/10	0.153204	0.00146288	0.96406059
08/11/10	0.154280	0.00107606	0.702368953
08/12/10	0.154220	-6.017E-05	-0.039000407
08/13/10	0.152758	-0.00146191	-0.947936351
08/16/10	0.153425	0.00066692	0.436584944
08/17/10	0.152147	-0.00127793	-0.832933139
08/18/10	0.151950	-0.00019718	-0.129598051
08/19/10	0.152772	0.00082148	0.540624601
08/20/10	0.154686	0.0019145	1.253177537
08/23/10	0.154508	-0.00017827	-0.115246258
08/24/10	0.155660	0.00115181	0.745470069
08/25/10	0.156657	0.00099757	0.640865981
08/26/10	0.154924	-0.00173358	-1.106606869
08/27/10	0.156027	0.00110291	0.711905372
08/30/10	0.155013	-0.00101409	-0.64994691
08/31/10	0.156646	0.0016332	1.053592452
09/01/10	0.154158	-0.00248729	-1.587844416
09/02/10	0.154508	0.00034924	0.226546187
09/03/10	0.153429	-0.00107868	-0.698140189
09/06/10	0.152488	-0.00094054	-0.613013305
09/07/10	0.153790	0.00130167	0.853618861
09/08/10	0.152606	-0.00118424	-0.770036563
09/09/10	0.152045	-0.0005611	-0.367679197
09/10/10	0.152537	0.00049174	0.32341792
09/13/10	0.151905	-0.00063168	-0.414117277
09/14/10	0.151831	-7.346E-05	-0.048359229
09/15/10	0.152139	0.00030741	0.202468054
09/16/10	0.152637	0.00049774	0.32716184
09/17/10	0.153618	0.00098141	0.642971986
09/20/10	0.153181	-0.0004374	-0.284732406
09/21/10	0.153590	0.00040928	0.267188021
09/22/10	0.153314	-0.00027585	-0.17960177
09/23/10	0.154328	0.00101393	0.661342298
09/24/10	0.153083	-0.00124506	-0.806762848
09/27/10	0.153408	0.00032483	0.212192328
09/28/10	0.154269	0.00086103	0.561269272
09/29/10	0.154371	0.00010262	0.066520307
09/30/10	0.153313	-0.00105798	-0.6853476
10/01/10	0.152977	-0.00033627	-0.21933515
10/04/10	0.152768	-0.00020923	-0.13677215
10/05/10	0.151894	-0.00087428	-0.572293301
10/06/10	0.150967	-0.0009266	-0.610032527
10/07/10	0.151639	0.00067254	0.445488264
10/08/10	0.152408	0.00076809	0.506523763
10/11/10	0.152022	-0.00038592	-0.253215769
10/12/10	0.151549	-0.00047221	-0.310620231
10/13/10	0.150388	-0.00116154	-0.766442951
10/14/10	0.150816	0.00042853	0.284949787
10/15/10	0.152149	0.00133228	0.883378555
10/18/10	0.152579	0.00043027	0.282795694
10/19/10	0.155297	0.00271773	1.781195549
10/20/10	0.154039	-0.00125801	-0.810068674
10/21/10	0.153442	-0.00059681	-0.387441597
10/22/10	0.154077	0.0006353	0.414032961
10/25/10	0.152949	-0.00112815	-0.732197933
10/26/10	0.153324	0.00037468	0.244970482
10/27/10	0.154500	0.00117588	0.766926344
10/28/10	0.153109	-0.00139075	-0.900164143
10/29/10	0.152545	-0.00056343	-0.367993098
11/01/10	0.151490	-0.00105586	-0.692161063
11/02/10	0.151242	-0.00024736	-0.16328518
11/03/10	0.151159	-8.358E-05	-0.055262354
11/04/10	0.150424	-0.00073466	-0.486019256
11/05/10	0.150430	5.71E-06	0.003795938
11/08/10	0.150320	-0.00010997	-0.07310393
11/09/10	0.150294	-2.62E-05	-0.017429519
11/10/10	0.151477	0.00118306	0.787166444
11/11/10	0.151659	0.0001829	0.120744754
11/12/10	0.152140	0.00048007	0.316544711
11/15/10	0.151644	-0.00049555	-0.325720738
11/16/10	0.154123	0.00247855	1.634453277
11/17/10	0.153624	-0.00049814	-0.32321037
11/18/10	0.153619	-4.95E-06	-0.003222145
11/19/10	0.153784	0.00016473	0.107232522
11/22/10	0.153427	-0.00035727	-0.2323191
11/23/10	0.153659	0.0002323	0.151407608
11/24/10	0.151834	-0.00182505	-1.187725824
11/25/10	0.151561	-0.00027344	-0.180091238
11/26/10	0.152906	0.00134517	0.887545328
11/29/10	0.153762	0.00085654	0.560174664
11/30/10	0.154057	0.00029489	0.191782882
12/01/10	0.153015	-0.00104234	-0.676592367
12/02/10	0.150826	-0.00218857	-1.430297964
12/03/10	0.150526	-0.00030038	-0.199156116
12/06/10	0.151285	0.0007585	0.503899592
12/07/10	0.151537	0.00025206	0.166613213
12/08/10	0.151831	0.00029405	0.194045557
12/09/10	0.151848	1.76E-05	0.011591864
12/10/10	0.151759	-8.881E-05	-0.058486029
12/13/10	0.150555	-0.00120444	-0.793650898
12/14/10	0.151260	0.00070495	0.468234262
12/15/10	0.150755	-0.00050491	-0.333802878
12/16/10	0.151014	0.00025876	0.171642709
12/17/10	0.151912	0.00089816	0.594753671
12/20/10	0.152820	0.0009085	0.59804384
12/21/10	0.152871	5.017E-05	0.032829378
12/22/10	0.152774	-9.681E-05	-0.063328065
12/23/10	0.152120	-0.00065354	-0.427782774
12/24/10	0.151773	-0.00034721	-0.228247046
12/27/10	0.152040	0.00026743	0.176203878
12/28/10	0.150782	-0.00125858	-0.827792704
12/29/10	0.150977	0.00019526	0.129498302
12/30/10	0.151459	0.00048174	0.319081376
12/31/10	0.150788	-0.00067056	-0.442733969
01/03/11	0.150288	-0.00050079	-0.332114539
01/04/11	0.151132	0.00084427	0.561769754
01/05/11	0.150438	-0.00069369	-0.458996656
01/06/11	0.150494	5.61E-05	0.037291078
01/07/11	0.149495	-0.00099967	-0.664258025
01/10/11	0.149931	0.0004369	0.292251437
01/11/11	0.149811	-0.00012028	-0.080223323
01/12/11	0.149232	-0.00057893	-0.386439784
01/13/11	0.149638	0.00040588	0.271978745
01/14/11	0.150417	0.00077917	0.520702845
01/17/11	0.149545	-0.00087233	-0.57993994
01/18/11	0.150701	0.00115608	0.773065119
01/19/11	0.150956	0.00025454	0.168903933
01/20/11	0.152178	0.00122195	0.809476482
01/21/11	0.150829	-0.00134893	-0.886418587
01/24/11	0.150981	0.00015221	0.100915867
01/25/11	0.151458	0.0004768	0.315801702
01/26/11	0.151241	-0.00021709	-0.143333825
01/27/11	0.151041	-0.00019981	-0.132114057
01/28/11	0.151602	0.00056116	0.371528949
01/31/11	0.151484	-0.0001177	-0.07763756
02/01/11	0.150490	-0.00099434	-0.656398576
02/02/11	0.149860	-0.00062937	-0.418214279
02/03/11	0.150209	0.00034881	0.23275651
02/04/11	0.150133	-7.583E-05	-0.0504829
02/07/11	0.149709	-0.00042464	-0.282841699
02/08/11	0.150315	0.00060664	0.405213294
02/09/11	0.150740	0.00042464	0.282499237
02/10/11	0.151165	0.00042516	0.282048392
02/11/11	0.150071	-0.0010947	-0.724174372
02/14/11	0.149812	-0.00025854	-0.172278971
02/15/11	0.149928	0.0001159	0.077363624
02/16/11	0.149708	-0.00022009	-0.146797217
02/17/11	0.149284	-0.00042362	-0.28296451
02/18/11	0.149493	0.0002092	0.140135393
02/21/11	0.149814	0.0003208	0.214591413
02/22/11	0.149666	-0.00014777	-0.09863551
02/23/11	0.150944	0.00127739	0.853491327
02/24/11	0.149475	-0.00146901	-0.973216393
02/25/11	0.148966	-0.00050902	-0.340538984
02/28/11	0.148297	-0.00066857	-0.448807743
03/01/11	0.148174	-0.00012286	-0.082847136
03/02/11	0.147991	-0.00018343	-0.123793347
03/03/11	0.148187	0.00019637	0.132690564
03/04/11	0.147847	-0.00033998	-0.229425868
03/07/11	0.147980	0.0001324	0.089551843
03/08/11	0.148080	0.00010048	0.067901196
03/09/11	0.147571	-0.00050941	-0.34400953
03/10/11	0.148303	0.00073255	0.496405827
03/11/11	0.148557	0.00025322	0.170744637
03/14/11	0.148536	-2.083E-05	-0.014021596
03/15/11	0.149566	0.00102989	0.693361792
03/16/11	0.150967	0.00140146	0.937020152
03/17/11	0.150364	-0.00060355	-0.399789146
03/18/11	0.149876	-0.00048759	-0.324274111
03/21/11	0.148969	-0.000907	-0.60516718
03/22/11	0.149014	4.495E-05	0.030174075
03/23/11	0.149719	0.00070484	0.473002886
03/24/11	0.148557	-0.00116193	-0.776075245
03/25/11	0.149117	0.00056027	0.377141942
03/28/11	0.148534	-0.00058329	-0.39116246
03/29/11	0.148826	0.00029262	0.197005691
03/30/11	0.148149	-0.00067742	-0.45517462
03/31/11	0.148545	0.00039649	0.267629247
04/01/11	0.147292	-0.00125397	-0.844165763
04/04/11	0.147734	0.00044289	0.300689449
04/05/11	0.147360	-0.00037417	-0.253272105
04/06/11	0.146363	-0.00099714	-0.676668371
04/07/11	0.146599	0.00023581	0.161113035
04/08/11	0.146326	-0.00027272	-0.186031422
04/11/11	0.146017	-0.00030963	-0.211602614
04/12/11	0.147447	0.00143082	0.979902688
04/13/11	0.147253	-0.00019453	-0.13193183
04/14/11	0.147340	8.699E-05	0.059075265
04/15/11	0.147225	-0.0001144	-0.07764364
04/18/11	0.148766	0.0015408	1.0465584
04/19/11	0.146597	-0.00216948	-1.458314932
04/20/11	0.146127	-0.00046999	-0.320600581
04/21/11	0.145840	-0.0002867	-0.196199532
04/22/11	0.145837	-2.65E-06	-0.001817059
04/25/11	0.146231	0.00039328	0.269670194
04/26/11	0.145733	-0.00049722	-0.340024405
04/27/11	0.146985	0.00125173	0.858917369
04/28/11	0.146074	-0.00091122	-0.619940009
04/29/11	0.146179	0.00010535	0.072120995
05/02/11	0.146087	-9.243E-05	-0.063230558
05/03/11	0.146488	0.00040061	0.274227208
05/04/11	0.147452	0.00096448	0.658404301
05/05/11	0.148867	0.00141539	0.959898945
05/06/11	0.147926	-0.00094165	-0.632542914
05/09/11	0.149024	0.00109875	0.74277144
05/10/11	0.148085	-0.00093992	-0.630715211
05/11/11	0.147320	-0.00076437	-0.516171336
05/12/11	0.149008	0.00168753	1.145484617
05/13/11	0.148976	-3.192E-05	-0.02142171
05/16/11	0.149245	0.00026968	0.181022702
05/17/11	0.150038	0.00079295	0.531305908
05/18/11	0.149638	-0.00040048	-0.2669183
05/19/11	0.149218	-0.00041977	-0.280523776
05/20/11	0.150063	0.00084499	0.566278222
05/23/11	0.150600	0.00053638	0.357436162
05/24/11	0.150496	-0.00010319	-0.068519466
05/25/11	0.150468	-2.819E-05	-0.018731351
05/26/11	0.151098	0.00062944	0.418321059
05/27/11	0.150492	-0.00060544	-0.40069465
05/30/11	0.150689	0.00019656	0.130611455
05/31/11	0.149535	-0.00115408	-0.765870199
06/01/11	0.150116	0.00058113	0.388625672
06/02/11	0.151030	0.00091465	0.609296412
06/03/11	0.151159	0.00012861	0.08515503
06/06/11	0.151282	0.00012346	0.08167557
06/07/11	0.150370	-0.00091218	-0.602964692
06/08/11	0.151181	0.00081026	0.538843073
06/09/11	0.150751	-0.00042932	-0.283978292
06/10/11	0.150821	6.972E-05	0.046248373
06/13/11	0.150740	-8.057E-05	-0.053420953
06/14/11	0.149391	-0.00134917	-0.895028804
06/15/11	0.149787	0.00039587	0.264988781
06/16/11	0.152022	0.00223471	1.491924204
06/17/11	0.151280	-0.00074138	-0.487680024
06/20/11	0.151348	6.797E-05	0.044929804
06/21/11	0.150406	-0.0009424	-0.622669285
06/22/11	0.150436	2.955E-05	0.019646823
06/23/11	0.151501	0.00106578	0.70846286
06/24/11	0.152039	0.00053791	0.355052989
06/27/11	0.152327	0.00028737	0.189010416
06/28/11	0.152131	-0.00019535	-0.128244172
06/29/11	0.150143	-0.00198814	-1.306858301
06/30/11	0.149304	-0.0008393	-0.558999973
07/01/11	0.148865	-0.0004384	-0.29362946
07/04/11	0.148734	-0.00013189	-0.088596801
07/05/11	0.148734	1.6E-07	0.000107575
07/06/11	0.149381	0.00064778	0.435530108
07/07/11	0.148064	-0.0013178	-0.882170995
07/08/11	0.149149	0.00108558	0.733184582
07/11/11	0.149812	0.00066288	0.44444072
07/12/11	0.149725	-8.715E-05	-0.05817286
07/13/11	0.148123	-0.00160203	-1.069981776
07/14/11	0.148360	0.00023712	0.160083228
07/15/11	0.148012	-0.00034831	-0.234773413
07/18/11	0.148662	0.00065026	0.439329956
07/19/11	0.147005	-0.00165734	-1.114837536
07/20/11	0.146567	-0.00043762	-0.297691203
07/21/11	0.146382	-0.00018476	-0.126058338
07/22/11	0.147413	0.00103063	0.704067363
07/25/11	0.146757	-0.00065574	-0.444832078
07/26/11	0.146482	-0.00027507	-0.187432043
07/27/11	0.147145	0.00066297	0.452594487
07/28/11	0.147273	0.00012782	0.086866643
07/29/11	0.148238	0.00096529	0.655443014
08/01/11	0.149215	0.0009769	0.659006923
08/02/11	0.149063	-0.0001517	-0.101665314
08/03/11	0.149912	0.00084878	0.569408721
08/04/11	0.151452	0.0015399	1.027201392
08/05/11	0.152498	0.00104621	0.690786155
08/08/11	0.153877	0.00137834	0.903839643
08/09/11	0.154364	0.00048687	0.316402822
08/10/11	0.154127	-0.00023689	-0.153462444
08/11/11	0.154953	0.00082685	0.536474526
08/12/11	0.155067	0.00011344	0.073209078
08/15/11	0.153973	-0.00109375	-0.705340727
08/16/11	0.153765	-0.00020835	-0.1353158
08/17/11	0.153348	-0.00041665	-0.270965787
08/18/11	0.155259	0.00191118	1.246301308
08/19/11	0.154067	-0.00119238	-0.767992494
08/22/11	0.154312	0.00024547	0.159326838
08/23/11	0.154830	0.00051798	0.335669676
08/24/11	0.154676	-0.00015404	-0.099489506
08/25/11	0.154178	-0.00049795	-0.321930255
08/26/11	0.154811	0.00063308	0.410615209
08/29/11	0.153166	-0.00164585	-1.063131684
08/30/11	0.153671	0.00050571	0.330171963
08/31/11	0.153311	-0.00036007	-0.234311731
09/01/11	0.152916	-0.00039573	-0.258121907
09/02/11	0.153574	0.00065823	0.43045328
09/05/11	0.155094	0.00152034	0.989973679
09/06/11	0.155067	-2.747E-05	-0.017711826
09/07/11	0.154668	-0.0003982	-0.256792805
